Month_code,Month,Birthplace_code,Birthplace,Delivery_method_code,Delivery_method,Fetal_presentation_code,Fetal_presentation,Five_min_APGAR_score_code,Five_min_APGAR_score,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,6,6,30.89,2781.53,35.89,10.41,35.66,30.98,248
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,7,7,31.02,2877.3,36.24,10.46,36.03,31.15,719
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,8,8,30.81,3209.84,37.74,11.05,37.58,30.13,4283
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,9,9,31.22,3334,38.47,11.36,38.35,29.29,33227
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,10,10,30.77,3361.46,38.66,11.59,38.53,29.71,769
11,November,1,In Hospital,4,Repeat C-section,1,Cephalic,99,Unknown or Not Stated,31.43,3056.62,37.23,11.71,37.02,28.31,40
11,November,1,In Hospital,4,Repeat C-section,2,Breech,0,0,29.67,2387.33,32,9.33,32,32.3,3
11,November,1,In Hospital,4,Repeat C-section,2,Breech,1,1,33.5,1224,27.6,9.6,28,32.53,10
11,November,1,In Hospital,4,Repeat C-section,2,Breech,2,2,29.7,2197.4,31.8,8.7,31.4,29.93,10
11,November,1,In Hospital,4,Repeat C-section,2,Breech,3,3,28.5,2164.64,32.71,8.15,32,32.22,14
11,November,1,In Hospital,4,Repeat C-section,2,Breech,4,4,31.28,1887.76,31.39,8.24,31,28.2,18
11,November,1,In Hospital,4,Repeat C-section,2,Breech,5,5,31.92,1752.27,30.96,6.64,30.42,29.75,26
11,November,1,In Hospital,4,Repeat C-section,2,Breech,6,6,32.15,2105.91,32.66,8.59,32.38,32.29,53
11,November,1,In Hospital,4,Repeat C-section,2,Breech,7,7,31.55,2099.7,32.83,8.59,33.01,32.85,105
11,November,1,In Hospital,4,Repeat C-section,2,Breech,8,8,31.71,2653.27,35.5,10.83,35.41,30.68,347
11,November,1,In Hospital,4,Repeat C-section,2,Breech,9,9,32.1,3049.28,37.47,11.29,37.26,29.86,1621
11,November,1,In Hospital,4,Repeat C-section,2,Breech,10,10,30.71,3331.52,37.86,11.29,37.76,28.97,21
11,November,1,In Hospital,4,Repeat C-section,2,Breech,99,Unknown or Not Stated,30,1715,31.6,17.75,31.4,26.8,5
11,November,1,In Hospital,4,Repeat C-section,3,Other,3,3,31,2772.5,31.5,5,31.5,39.4,2
11,November,1,In Hospital,4,Repeat C-section,3,Other,4,4,36,2706,42,11.5,37,30.05,2
11,November,1,In Hospital,4,Repeat C-section,3,Other,5,5,33.75,1370.75,29.25,8,28.75,29.53,4
11,November,1,In Hospital,4,Repeat C-section,3,Other,6,6,29.33,2835.33,36,9.5,35.33,30.03,3
11,November,1,In Hospital,4,Repeat C-section,3,Other,7,7,30.5,2366.25,35.19,8.31,34.19,32.12,16
11,November,1,In Hospital,4,Repeat C-section,3,Other,8,8,31.78,3100.45,36.86,10.27,36.89,31.57,83
11,November,1,In Hospital,4,Repeat C-section,3,Other,9,9,30.92,3271.71,38.35,11.74,38.24,29.91,401
11,November,1,In Hospital,4,Repeat C-section,3,Other,10,10,31.06,3446.44,38.72,12.44,38.83,26.22,18
11,November,1,In Hospital,4,Repeat C-section,3,Other,99,Unknown or Not Stated,25,2863,36,10,37,24,1
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,0,0,31,3020,38,14,37,37.3,1
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,5,5,38,2870,35,20,35,36.3,1
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,6,6,28,1449,30.5,7.5,30.5,30.8,2
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,7,7,30.71,3331.43,36.71,13.67,37,29.34,7
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,8,8,32.53,2975.73,36.47,10.27,36.2,31.27,15
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,9,9,30.62,3402.1,38.33,12.15,38.26,29.99,172
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,10,10,29.8,3460.8,38.6,10.25,38.8,30.82,5
11,November,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,99,Unknown or Not Stated,33,3416,38,5,39,38.2,2
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,1,1,16,709,30,0,23,20.2,1
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,6,6,18,3495,39,11,37,32.8,1
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,7,7,20,3527,38,13,41,34.7,1
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,8,8,27,3169.55,37.82,4,37.73,27.86,11
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,27.38,3236.35,38.73,8.19,38.32,27.31,78
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,27.67,2446.33,37,8,33,27.3,3
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,1,1,28,500,21,10,22,29.2,1
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,7,7,32,3090,37,10,37,22.3,1
11,November,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,9,9,26.5,2951,38.5,15.5,38.5,42.5,2
11,November,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,6,6,37,3152.5,40,5,39,42.6,2
11,November,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,7,7,34,2699,38,0,38,,1
11,November,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,8,8,29.57,3283.57,38,10.33,38.29,29.33,7
11,November,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,9,9,30.06,3154.71,39.06,8.43,38.38,27.05,17
11,November,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,5,5,28,720,23,8,23,21.7,1
11,November,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,7,7,23,1155,26,0,26,,1
11,November,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,8,8,30,2720,,0,,27.9,1
11,November,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,9,9,28.5,2765.5,36.5,5.5,36.5,23.97,4
11,November,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,6,6,21,2160,34,8,34,17.2,1
11,November,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,7,7,34,3487,38,9,39,32.1,1
11,November,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,29.25,3515.75,39.25,11,39.25,25.3,4
11,November,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,29.14,3297.91,38.59,12.76,38.82,27.85,22
11,November,1,In Hospital,9,Unknown or Not Stated,3,Other,8,8,26,2450,33,,34,25.5,1
11,November,1,In Hospital,9,Unknown or Not Stated,3,Other,99,Unknown or Not Stated,24,2050,39,2,34,26.4,1
11,November,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,0,0,23,,,,,23,1
11,November,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,7,7,30,3090,38,12,38,24.9,1
11,November,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,8,8,30.67,3860,38.67,,38.67,28.2,3
11,November,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,27.95,3479.47,38.53,9.75,38.74,26.96,19
11,November,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,10,10,30,3005,38,2,36,20.8,1
11,November,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,27.57,3487,,,,29.3,7
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,27,2681.6,35.53,6.53,35.47,24.95,15
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,30,2377.25,36,7,35.8,23.38,5
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,32.5,4004.25,40,10.5,40.25,27.75,4
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,28.14,3713.86,40.86,9.57,39.43,27.31,7
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,29.43,3510,39.57,11.86,39.43,23.77,7
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,31.75,3419.4,39.3,10.8,39.65,25.17,20
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,31.16,3325.37,39.24,9.49,39,24.08,38
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,30.23,3530.96,39.42,10.25,39.29,25.35,81
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,30.37,3570.62,39.55,10.22,39.48,25.07,338
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,30.4,3546.97,39.76,10.49,39.57,24.57,2158
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,30.37,3554.12,39.78,10.24,39.72,24.16,1440
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,29.3,3116.2,38.11,7.2,38.08,25.87,449
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,0,0,44,1701,37,8,37,27.5,1
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,3,3,39,3147,40,13,40,,1
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,4,4,32.5,2442.5,36.5,5.5,37,23,2
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,5,5,24,2892,38,5,39,25.7,1
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,26,1904,29,7.5,34.5,23.75,2
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,26.75,3032.75,36.25,10.75,37.5,27.45,4
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,35,3288.5,39,9.75,39,32.35,4
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,32.12,2852.41,37.12,8.94,37.47,21.49,17
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,31.38,3599.62,39.38,9.5,39.38,26.19,8
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,30.88,2311.5,34.88,6.57,35.25,26.4,8
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,0,0,32,2097.5,31,5,31,20.7,2
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,1,1,26,560,23,4,23,25.4,1
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,28,3131,38.25,9,38.5,22.4,4
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,27.75,3480,40,8.5,39.75,28.55,4
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,27.3,2743.33,35.12,1.38,36,25.91,10
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,0,0,30,3289,39,10,40,,1
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,6,6,32,3033,37,9,37,19.8,1
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,28.71,3895.2,40,3.17,40.14,19.1,7
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,27.5,3074.5,39,5,39,19.4,2
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,31.67,3598,40.5,11.8,39.83,27.57,6
11,November,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,31.53,3285.62,38.75,10.08,38.79,24.07,90
11,November,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,5,5,28,3629,40,8,40,26.95,2
11,November,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,31,3282.33,38.67,10.33,39,23.27,3
11,November,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,26,3250,43,16,41,28.3,1
11,November,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,33.1,3858.2,39.8,9.6,39.5,25.5,10
11,November,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,32.12,3622.01,39.67,10.1,39.54,26.68,81
11,November,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,32.51,3623.64,39.93,9.94,39.76,25.79,55
11,November,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,33.47,3230,38.16,6.61,38.05,27.64,19
11,November,2,Not in Hospital,2,Vaginal after previous c-section,2,Breech,9,9,33.5,3373.5,38.5,12.5,39,20.45,2
11,November,2,Not in Hospital,2,Vaginal after previous c-section,2,Breech,99,Unknown or Not Stated,38,1928,34,0,33,41.2,1
11,November,2,Not in Hospital,2,Vaginal after previous c-section,3,Other,3,3,28,1540,32,0,32,28.7,1
11,November,2,Not in Hospital,2,Vaginal after previous c-section,3,Other,9,9,39,4999,39,20,40,43.1,1
11,November,2,Not in Hospital,2,Vaginal after previous c-section,3,Other,99,Unknown or Not Stated,34,2015,35,,36,20.1,1
11,November,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,9,9,39,4281,40,1,40,26.6,1
11,November,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,10,10,31,3856,39,8,39,25.4,1
11,November,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,99,Unknown or Not Stated,31.5,3605,35.5,5,35.5,35.65,2
11,November,2,Not in Hospital,3,Primary C-section,1,Cephalic,3,3,24,3100,38,9,38,36.4,1
11,November,2,Not in Hospital,3,Primary C-section,1,Cephalic,8,8,24,4310,41,13,41,19.7,1
11,November,2,Not in Hospital,3,Primary C-section,1,Cephalic,9,9,31,3141.67,37,15,38.67,30.03,3
11,November,2,Not in Hospital,3,Primary C-section,1,Cephalic,10,10,44,3856,40,10,40,20,1
11,November,2,Not in Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,23,2891.67,38,5,37.67,21.47,3
11,November,2,Not in Hospital,4,Repeat C-section,1,Cephalic,9,9,33.5,2974,38.5,10.5,38.5,35.75,2
11,November,2,Not in Hospital,4,Repeat C-section,1,Cephalic,10,10,34,3230,39,3,39,22.5,1
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,6,6,38,4082,41,11,41,23,1
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,8,8,26,2268,,0,,,1
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,27.75,3654.75,37.75,11,38,25.15,4
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,26.67,3430.33,40,9,40,22.07,3
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,27,2636.8,39.75,1.67,38,21.57,6
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),3,Other,99,Unknown or Not Stated,28,2750,38,15,38,23,1
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,9,9,37,2438,37,0,37,19.3,1
11,November,2,Not in Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,99,Unknown or Not Stated,28,3710,,0,,,1
11,November,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,31,2850,41,11,39,19.6,1
11,November,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,31,3118.5,39,8.5,39.5,31.55,2
11,November,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,22,3713,40,11,41,19.5,1
11,November,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,10,10,34,3487,41,2,41,19.7,1
11,November,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,29.92,3153.33,37.5,1.17,35.5,23.65,50
11,November,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,19,3742,43,9,39,22.9,1
11,November,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,14,2906,39,4,39,25,1
11,November,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,31.14,3428.86,39.14,9.57,39,25.27,7
11,November,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,27.8,3573.6,39.4,8,39.4,21.96,5
11,November,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,23.5,3458,39,10,39,27.45,2
11,November,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,28,3500,,,,,1
11,November,3,Unknown or Not Stated,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,24,2466,35,0,35,,1
11,November,3,Unknown or Not Stated,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,28,,,,,,1
11,November,3,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,28,,,,,,1
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,27.77,1399.19,27.17,6.51,26.82,27.98,240
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,27.45,2257.7,32.15,8.95,31.92,28.4,201
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,27.13,2650.08,35.41,9.79,35.33,27.74,212
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,28.05,2783.29,36.19,10.83,35.88,28.51,269
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,27.7,2996.38,37.31,10.66,37.14,27.99,542
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,27.53,3051.15,37.52,10.65,37.3,27.33,1073
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,27.97,3094.72,37.75,10.8,37.49,27.11,2909
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,27.99,3236.58,38.48,11.07,38.31,27.02,18002
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,28.41,3289.67,38.87,11.23,38.72,26.47,171110
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,27.92,3287.04,38.85,11.28,38.71,26.4,3374
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.48,3128.72,37.99,10.15,37.82,26.72,359
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,0,0,29.92,799.33,23.58,3.91,23.08,36.35,12
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,27.92,408.5,21.52,3.85,20.97,29.84,65
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,2,2,28.18,621.37,23.46,7.5,22.93,31.67,28
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,3,3,26.86,829.71,24,5.5,23.86,29.61,7
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,4,4,27.75,1751.18,29.58,10.64,29.75,26.36,12
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,5,5,28.5,1381.46,28.71,6.77,29.21,30.28,14
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,31.05,2026.95,32.95,8.53,32.52,27.32,21
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,29.17,2019.48,33.25,7.63,33.14,25.47,29
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,30.59,2604.96,35.68,10.5,35.84,27.39,94
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,30.14,2874.89,37.58,11.21,37.32,27.14,386
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,29.33,2834,37.17,8,37.17,27.68,6
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,27.55,1595.82,29,6.89,28.5,25.97,11
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,0,0,39,,,8,,22.7,1
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,1,1,27.82,1354.17,24,4.82,23.5,28.92,11
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,2,2,24.8,2456.67,30.8,7,30,26.84,5
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,3,3,34,567,24,4,24,21.6,1
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,4,4,25,1673,29,6.67,28.33,26.2,3
12,December,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,5,5,26.7,2725.4,36.9,8.1,36.1,28.1,10
