Month,Birthplace,Delivery,Fetalpresentation,Bin_Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
November,Hospital,Vaginal,Cephalic,1,30.78,3315.21,10.96,38.68,27.01,15506
November,Hospital,Vaginal,Cephalic,1,30.66,3353.37,10.84,38.63,27.41,264
November,Hospital,Vaginal,Breech,0,32,506.33,5.75,20.5,27.3,4
November,Hospital,Vaginal,Breech,0,31.19,603.59,4.42,22.32,29.12,37
November,Hospital,Vaginal,Breech,0,32.33,845.5,5.83,24.17,26.63,6
November,Hospital,Vaginal,Breech,0,32.5,3520,14,39.5,29.95,2
November,Hospital,Vaginal,Breech,1,32.2,1149.2,5.2,26.4,30.52,5
November,Hospital,Vaginal,Breech,1,35.5,1537.5,6.5,30,25.3,2
November,Hospital,Vaginal,Breech,1,28.88,1604.12,7.25,30.38,27.94,8
November,Hospital,Vaginal,Breech,1,33.33,3211.56,8.88,37.11,29.22,9
November,Hospital,Vaginal,Breech,1,32.07,2985.8,11,37.36,26.93,59
November,Hospital,Vaginal,Breech,1,31,3033,12,39,24.1,1
November,Hospital,Vaginal,Other,0,33,245,2,18,30.3,1
November,Hospital,Vaginal,Other,0,32.6,554.5,2.6,21.6,23.46,5
November,Hospital,Vaginal,Other,0,29,3460,9,39,40.7,1
November,Hospital,Vaginal,Other,1,36,3950,7,40,23.2,1
November,Hospital,Vaginal,Other,1,32.4,3579,12.6,39.2,32.05,5
November,Hospital,Vaginal,Other,1,29.36,3238.86,9.85,37.43,26.95,14
November,Hospital,Vaginal,Other,1,30.54,3209.64,10.8,38.65,27.42,107
November,Hospital,Csection,Cephalic,0,28.28,2614.35,9.41,35.2,27.23,110
November,Hospital,Csection,Cephalic,0,29.19,2307.72,9.73,33.75,28.14,394
November,Hospital,Csection,Cephalic,0,28.4,2605.89,10.18,35.36,28.46,388
November,Hospital,Csection,Cephalic,0,28.62,2604.74,10.07,35.34,29.46,520
November,Hospital,Csection,Cephalic,0,28.16,2551.25,10.09,35.16,29.16,724
November,Hospital,Csection,Cephalic,1,28.87,2649.55,10.59,35.66,29.16,1156
November,Hospital,Csection,Cephalic,1,28.86,2673.93,10.56,35.71,29.37,2012
November,Hospital,Csection,Cephalic,1,28.98,2750.7,10.84,36.11,29.12,4318
November,Hospital,Csection,Cephalic,1,29,3013.1,11.32,37.28,29.1,18722
November,Hospital,Csection,Cephalic,1,29.28,3280.83,11.87,38.5,28.4,111324
November,Hospital,Csection,Cephalic,1,28.51,3387.59,11.99,38.82,28.87,2068
November,Hospital,Csection,Breech,0,26.32,1510.16,5.27,30.2,28.66,25
November,Hospital,Csection,Breech,0,27.78,1287.42,7.28,28.28,28.16,140
November,Hospital,Csection,Breech,0,29.05,1396.04,7.6,28.72,28.66,100
November,Hospital,Csection,Breech,0,28.4,1599.14,8.15,30.2,28.66,133
November,Hospital,Csection,Breech,0,28.88,1846.36,8.39,31.42,29.35,189
November,Hospital,Csection,Breech,1,28.96,1782.49,9.14,31.41,29.39,313
November,Hospital,Csection,Breech,1,29.47,1833.54,8.73,31.54,28.84,588
November,Hospital,Csection,Breech,1,29.65,2073.55,9.36,32.79,28.6,1189
November,Hospital,Csection,Breech,1,29.92,2531.85,10.53,35.26,28.12,4077
November,Hospital,Csection,Breech,1,30.13,3000.72,11.64,37.5,26.99,20699
November,Hospital,Csection,Breech,1,29.1,3127.54,11.69,38.04,26.83,385
November,Hospital,Csection,Other,0,27.83,1596.4,2.2,28.33,29.98,6
November,Hospital,Csection,Other,0,28.29,1454,7.14,29.08,27.02,24
November,Hospital,Csection,Other,0,27.88,2125.04,9.17,31.88,31.11,25
November,Hospital,Csection,Other,0,28.14,1864.43,8.94,31.81,30.26,21
November,Hospital,Csection,Other,0,28.87,1810.07,9.55,32.13,28.27,30
November,Hospital,Csection,Other,1,30.17,2301.9,9.18,33.54,28.47,48
November,Hospital,Csection,Other,1,28.69,2060.5,8.16,33.09,28.81,80
November,Hospital,Csection,Other,1,28.98,2355.15,9.95,34.06,31.08,183
November,Hospital,Csection,Other,1,29.12,2737.11,11.05,36.21,28.81,584
November,Hospital,Csection,Other,1,29.75,3165.2,11.75,38.02,28.34,2787
November,Hospital,Csection,Other,1,28.2,3350.98,12.56,38.85,28.63,86
November,Hospital,Csection,Cephalic,0,31.51,2636.71,8.13,34.41,31.56,35
November,Hospital,Csection,Cephalic,0,30.55,2324.76,9.11,33.42,30.39,109
November,Hospital,Csection,Cephalic,0,31.27,2534.92,9.35,34.29,32.2,146
November,Hospital,Csection,Cephalic,0,31.02,2517.63,9.4,34.42,30.7,173
November,Hospital,Csection,Cephalic,0,30.46,2596.45,10.17,34.86,30.64,242
November,Hospital,Csection,Cephalic,1,30.88,2793.27,9.97,35.63,31.52,384
November,Hospital,Csection,Cephalic,1,30.75,2844.49,10.62,35.98,31.05,715
November,Hospital,Csection,Cephalic,1,30.75,2910.6,10.48,36.27,30.71,2099
November,Hospital,Csection,Cephalic,1,30.63,3190.54,11.04,37.57,29.88,12474
November,Hospital,Csection,Cephalic,1,31.05,3340.76,11.36,38.38,29.1,101130
November,Hospital,Csection,Cephalic,1,30.35,3398,11.49,38.61,29.18,2489
November,Hospital,Csection,Breech,0,30.5,2598,11,33.75,32.33,4
November,Hospital,Csection,Breech,0,32.43,1343.29,8.07,28.68,31.06,28
November,Hospital,Csection,Breech,0,30.07,1700.41,8,30.43,30.77,30
November,Hospital,Csection,Breech,0,29.94,1805.79,6.57,31.21,31.64,33
November,Hospital,Csection,Breech,0,31,1826.06,8.28,31.43,29.11,53
November,Hospital,Csection,Breech,1,32.69,1840.62,7.09,31.37,30,84
November,Hospital,Csection,Breech,1,31.92,2077.16,9.3,32.39,31.41,143
November,Hospital,Csection,Breech,1,31.9,2191.32,9.2,33.11,31.2,293
November,Hospital,Csection,Breech,1,31.88,2625.59,10.28,35.19,30.44,1052
November,Hospital,Csection,Breech,1,31.99,3061.11,11.42,37.34,29.47,4869
November,Hospital,Csection,Breech,1,31.39,3263.08,11.32,38.13,28.44,77
November,Hospital,Csection,Other,0,35.29,1948.14,10,33.14,30.53,7
November,Hospital,Csection,Other,0,29.8,2246.6,11.25,32.8,30.1,5
November,Hospital,Csection,Other,0,31.11,2417.11,7.25,32.67,33.34,9
November,Hospital,Csection,Other,0,31.88,2484.5,10.57,34.5,27.19,8
November,Hospital,Csection,Other,1,31.14,2127.21,9.93,32.14,32.92,14
November,Hospital,Csection,Other,1,30.14,2399,9.68,34.36,30.94,22
November,Hospital,Csection,Other,1,30.58,2645.77,9.87,35.14,30.44,64
November,Hospital,Csection,Other,1,31.13,3009.36,11.2,36.66,30.54,290
November,Hospital,Csection,Other,1,30.44,3254.98,11.43,38.09,29.67,1684
November,Hospital,Csection,Other,1,29.44,3432.56,12.14,38.56,28.37,57
November,Hospital,Vaginal,Cephalic,0,21.8,558,1.4,23,32.65,5
November,Hospital,Vaginal,Cephalic,0,17,3040,0,42,,1
November,Hospital,Vaginal,Cephalic,0,30,3510,15,40,35.1,1
November,Hospital,Vaginal,Cephalic,1,23.25,3726.5,8.67,38.75,32.17,4
November,Hospital,Vaginal,Cephalic,1,26,3081.67,10.42,37.33,28.46,12
November,Hospital,Vaginal,Cephalic,1,28,3194.06,6.53,38.24,27.15,54
November,Hospital,Vaginal,Cephalic,1,27.66,3194.51,8.61,38.49,25.87,374
November,Hospital,Vaginal,Cephalic,1,27.67,3028.22,8.75,36.5,25.24,9
November,Hospital,Vaginal,Breech,0,26.5,941.5,3,24,24.1,2
November,Hospital,Vaginal,Breech,1,35,676,6,23,25.8,1
November,Hospital,Vaginal,Breech,1,29.33,3269.67,12,40.5,27.23,6
November,Hospital,Vaginal,Other,1,37,4330,0,41,21.3,1
November,Hospital,Csection,Cephalic,0,23,3622,13,39,39.9,1
November,Hospital,Csection,Cephalic,0,34,3536,15,39,49.6,1
November,Hospital,Csection,Cephalic,1,34.67,3005,8.5,36,32.05,3
November,Hospital,Csection,Cephalic,1,29.6,2585.6,6,32.2,36.6,5
November,Hospital,Csection,Cephalic,1,29.24,3158.53,8.2,37.94,30.15,17
November,Hospital,Csection,Cephalic,1,30.09,3270.79,10.96,38.36,27.54,100
November,Hospital,Csection,Cephalic,1,26,3855.33,14,39.33,34.95,3
November,Hospital,Csection,Breech,1,28,720,8,23,21.7,1
November,Hospital,Csection,Breech,1,22.5,1477.5,5,29,29.2,2
November,Hospital,Csection,Breech,1,25.75,2508.75,0,34.67,25.48,4
November,Hospital,Csection,Breech,1,28.92,2836.67,6.33,36.64,25.44,12
November,Hospital,Csection,Other,1,30,2183,16,37,26.6,1
November,Hospital,Csection,Other,1,32,1784,0,34,,1
November,Hospital,Csection,Other,1,39,3317,6,37,23.4,1
November,Freestanding_Birth_Center,Vaginal,Cephalic,0,28.5,3501,11,40,25.4,2
November,Freestanding_Birth_Center,Vaginal,Cephalic,0,25.5,2331,10,38.5,23.3,2
November,Freestanding_Birth_Center,Vaginal,Cephalic,0,34,4706,12,41,32.3,1
November,Freestanding_Birth_Center,Vaginal,Cephalic,0,30,4076.5,9.33,40,26.93,6
November,Freestanding_Birth_Center,Vaginal,Cephalic,0,28.5,3382.5,9.75,39,26.52,8
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,32.18,3586.18,12.45,39.82,28.45,11
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.52,3633.26,9.7,39.96,23.75,23
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,30,3586.88,11.04,39.49,24.47,78
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.08,3590.88,11.15,39.69,25.01,396
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.04,3545.15,11.31,39.61,24.42,2998
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.01,3521.53,11.26,39.69,24.57,1063
November,Freestanding_Birth_Center,Vaginal,Breech,0,31,2211,1,38,,1
November,Freestanding_Birth_Center,Vaginal,Breech,1,31,3374,13,40,29.2,1
November,Freestanding_Birth_Center,Vaginal,Breech,1,34,3345,14,42,26.6,1
November,Freestanding_Birth_Center,Vaginal,Breech,1,34,3572,14,40,24.5,1
November,Freestanding_Birth_Center,Vaginal,Breech,1,37.75,3258.5,9.25,39.5,24.7,4
November,Freestanding_Birth_Center,Vaginal,Other,1,25.5,3572,8.5,38,24.15,2
November,Freestanding_Birth_Center,Vaginal,Other,1,24.67,3836.67,6.33,39.67,27.23,3
November,Freestanding_Birth_Center,Vaginal,Cephalic,0,34,539,5,23,23.4,1
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,36,2892,10,41,25,1
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,27.33,3506,9.33,39.67,23.9,3
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,34.75,4025,10,40,30.27,4
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,31.69,3557.12,10.16,39.57,25.43,58
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,31.63,3588.15,10.93,39.59,25.6,27
November,Freestanding_Birth_Center,Csection,Cephalic,0,24,3100,9,38,36.4,1
November,Freestanding_Birth_Center,Csection,Cephalic,1,34,2977,13,39,25.8,1
November,Freestanding_Birth_Center,Csection,Breech,1,34,2210,9,37,43.2,1
November,Freestanding_Birth_Center,Csection,Cephalic,1,36,2747.5,2,37,30.3,2
November,Freestanding_Birth_Center,Csection,Cephalic,1,34,3230,3,39,22.5,1
November,Freestanding_Birth_Center,Vaginal,Cephalic,1,28,3345,10,39,20.4,1
November,Home ,Vaginal,Cephalic,0,33,1436,1.67,28,27.4,3
November,Home ,Vaginal,Cephalic,0,31.67,3559.67,10.33,39.33,25.7,6
November,Home ,Vaginal,Cephalic,0,31.6,3696.9,10.2,39.6,24.79,10
November,Home ,Vaginal,Cephalic,0,31.17,3680.83,8.33,37.5,27.27,6
November,Home ,Vaginal,Cephalic,1,30.49,3619.97,9.09,39.83,24.3,35
November,Home ,Vaginal,Cephalic,1,31.14,3430.43,8.68,39.25,24.74,56
November,Home ,Vaginal,Cephalic,1,30.35,3610.35,10.15,39.71,25.09,125
November,Home ,Vaginal,Cephalic,1,30.45,3672.92,9.87,39.69,24.86,494
November,Home ,Vaginal,Cephalic,1,30.75,3606.55,10.27,39.71,24.36,2667
November,Home ,Vaginal,Cephalic,1,30.58,3587.38,9.57,39.77,24.08,2574
November,Home ,Vaginal,Breech,0,36,1835.5,9.5,37,24.55,2
November,Home ,Vaginal,Breech,0,34,3600,7,39,21,1
November,Home ,Vaginal,Breech,0,36,2155,9,37,20.2,1
November,Home ,Vaginal,Breech,1,25.5,2877.5,7,39.5,25.35,2
November,Home ,Vaginal,Breech,1,28.6,3458.6,11.4,39.6,25.98,5
November,Home ,Vaginal,Breech,1,34,3262.56,8.89,39.22,26.7,9
November,Home ,Vaginal,Breech,1,32.59,3130.64,9.73,39,24.31,22
November,Home ,Vaginal,Breech,1,28.44,3164.62,10.06,39.06,22.84,16
November,Home ,Vaginal,Other,1,32,3771,11,41,22.6,1
November,Home ,Vaginal,Other,1,33,3345,10,39,26,1
November,Home ,Vaginal,Other,1,32.22,3761.11,8.25,40.44,21.54,9
November,Home ,Vaginal,Other,1,32.42,3588.5,6.64,39.75,22.25,12
November,Home ,Vaginal,Cephalic,0,25,3912,2,41,32.9,1
November,Home ,Vaginal,Cephalic,0,30,4252,7,40,20.8,1
November,Home ,Vaginal,Cephalic,0,28,4054,12,40,32,1
November,Home ,Vaginal,Cephalic,1,34.5,3458.5,9.5,40,24.25,2
November,Home ,Vaginal,Cephalic,1,31.75,3338,11.25,39,23.18,4
November,Home ,Vaginal,Cephalic,1,33,3219,13,39.67,28.77,3
November,Home ,Vaginal,Cephalic,1,31.56,3622.41,9.96,39.7,27.87,27
November,Home ,Vaginal,Cephalic,1,32.21,3704.83,10.48,39.83,26.16,133
November,Home ,Vaginal,Cephalic,1,32.16,3655.09,9.91,39.71,26.32,104
November,Home ,Vaginal,Breech,1,33.5,3373.5,12.5,39,20.45,2
November,Home ,Vaginal,Other,1,39,4999,20,40,43.1,1
November,Home ,Csection,Cephalic,1,44,3856,10,40,20,1
November,Home ,Csection,Cephalic,1,34.5,3855,17.5,39,24.6,2
November,Home ,Vaginal,Cephalic,1,38,4082,11,41,23,1
November,Home ,Vaginal,Cephalic,1,29,2835,6,38,,1
November,Home ,Vaginal,Cephalic,1,30.17,4148.5,9.67,40.17,29,6
November,Home ,Vaginal,Cephalic,1,32.33,3850.67,6.17,40.17,23.72,6
November,Home ,Vaginal,Breech,1,27,2977,7,40,21.5,1
November,Home ,Vaginal,Cephalic,0,27,3090,10,29,19.7,2
November,Home ,Vaginal,Cephalic,0,18,545,0,23,15,1
November,Home ,Vaginal,Cephalic,0,17,810,0,24,25.8,1
November,Home ,Vaginal,Cephalic,0,24.25,2783.25,4.75,35.5,25.53,4
November,Home ,Vaginal,Cephalic,1,27.5,2955.5,10.14,36.5,24.84,8
November,Home ,Vaginal,Cephalic,1,29.5,2716,8,36.5,26.69,10
November,Home ,Vaginal,Cephalic,1,27.92,2590.23,6.6,36.25,22.19,13
November,Home ,Vaginal,Cephalic,1,28.32,3064.7,7.5,38.44,25.43,44
November,Home ,Vaginal,Cephalic,1,29.3,3192.87,8.59,38.52,25.47,269
November,Home ,Vaginal,Cephalic,1,28.13,3221.88,9.53,38.63,24.61,99
November,Home ,Vaginal,Breech,0,40,4050,14,39,31.3,1
November,Home ,Vaginal,Breech,0,29,2730,2,37,25.8,1
November,Home ,Vaginal,Breech,1,24.5,1953,10,32.5,24.55,2
November,Home ,Vaginal,Breech,1,29,2099.5,1.33,34.25,24.88,4
November,Home ,Vaginal,Other,0,28.33,2368.33,6.67,33,22.05,3
November,Home ,Vaginal,Other,0,26,560,4,23,25.4,1
November,Home ,Vaginal,Other,1,27,3373.5,9,38,22.4,2
November,Home ,Vaginal,Other,1,30.67,3188.33,9.5,38.67,30.23,3
November,Home ,Vaginal,Cephalic,0,34.67,3227,6,38,24.5,3
November,Home ,Vaginal,Cephalic,1,32,2615,0,40,20.8,1
November,Home ,Vaginal,Cephalic,1,28,2590,9,37,21.5,1
November,Home ,Vaginal,Cephalic,1,44,2722,0,35,17.2,1
November,Home ,Vaginal,Cephalic,1,22,2800,13,38,26.6,1
November,Home ,Vaginal,Cephalic,1,32.15,3200.31,7.58,37.92,27.19,13
November,Home ,Vaginal,Cephalic,1,31.75,3174.75,7.67,39.5,27.67,4
November,Home ,Vaginal,Breech,1,24,1840,0,36,30.5,1
November,Home ,Csection,Cephalic,1,24,4310,13,41,19.7,1
November,Home ,Csection,Cephalic,1,29,3180.5,17.5,39,29.85,2
November,Home ,Csection,Cephalic,1,29.75,3107.5,7.67,36.25,26.9,4
November,Home ,Vaginal,Cephalic,0,34,333,0,21,,2
November,Home ,Vaginal,Cephalic,1,29,3260,4,39,25.4,1
November,Home ,Vaginal,Cephalic,1,25,3028.5,0,38.5,17.8,2
November,Home ,Vaginal,Cephalic,0,31.5,1700,6,30,28,2
November,Home ,Vaginal,Cephalic,0,35,3657,14,41,20.1,1
November,Home ,Vaginal,Cephalic,1,30,3133,10,39.5,19.4,2
November,Home ,Vaginal,Cephalic,1,30.4,3387.2,12.6,39.6,21.16,5
November,Home ,Vaginal,Cephalic,1,33,3055,9.5,37.83,21.85,6
November,Home ,Vaginal,Cephalic,1,31.04,3371.49,10.85,39.19,23.71,47
November,Home ,Vaginal,Cephalic,1,32.02,3517.86,11.3,39.45,24.17,242
November,Home ,Vaginal,Cephalic,1,31.55,3519.22,11.44,39.73,23.66,318
November,Home ,Vaginal,Breech,1,38,1843,10,34,23.6,1
November,Home ,Vaginal,Breech,1,38,2693,8,37,22.3,1
November,Home ,Vaginal,Breech,1,31.75,3295.75,9,38.5,29.4,4
November,Home ,Vaginal,Cephalic,1,34.33,3677.89,11.44,39.89,29.29,9
November,Home ,Vaginal,Cephalic,1,34.43,3695.57,12.71,39.86,23.99,7
November,Home ,Vaginal,Cephalic,1,29,2409,0,40,18.2,1
November,Hospital,Vaginal,Cephalic,1,28.5,3646.5,14,39.5,27.55,2
November,Hospital,Vaginal,Cephalic,1,19,3204,8,39,16.6,1
November,Hospital,Vaginal,Cephalic,1,29.2,3481.2,10.8,39.4,27.36,5
November,Hospital,Vaginal,Cephalic,1,27.73,3496.36,10.55,38.36,28.19,11
November,Hospital,Vaginal,Cephalic,1,29.73,3272.83,8.48,38.77,24.37,60
November,Hospital,Vaginal,Cephalic,1,30.9,3507.47,10.17,39.12,25.52,41
November,Hospital,Vaginal,Breech,1,42,4281,0,38,29.1,1
November,Hospital,Vaginal,Breech,1,24,2892,8,35,18.6,1
November,Hospital,Vaginal,Other,1,38,3459,9,40,,1
November,Hospital,Vaginal,Other,1,27,2423,5,34,30.5,1
November,Hospital,Vaginal,Cephalic,1,27,4026,7,41,25.6,1
November,Hospital,Vaginal,Cephalic,1,32,3770.5,13.5,40.5,28.25,2
November,Hospital,Vaginal,Cephalic,1,31.86,3570.57,5.5,39.71,30.15,7
November,Hospital,Csection,Cephalic,1,27,3550,16,39,34.5,1
November,Hospital,Csection,Cephalic,1,27.5,3069.5,10.5,38,30.95,2
November,Hospital,Csection,Cephalic,1,27,2778,19,39,31.8,1
November,Hospital,Vaginal,Cephalic,1,20,2910,12,34,23.4,1
November,Other,Vaginal,Cephalic,0,30.29,2851.43,8.71,36.29,24.06,7
November,Other,Vaginal,Cephalic,1,28.2,2175,3.4,33.75,25.02,5
November,Other,Vaginal,Cephalic,1,29.17,3001.67,9.83,38.5,25.13,6
November,Other,Vaginal,Cephalic,1,28.5,2689.36,9.92,37.08,27.96,12
November,Other,Vaginal,Cephalic,1,27.97,3118.47,7.03,38.35,26.33,32
November,Other,Vaginal,Cephalic,1,29.19,3219.02,8.39,38.56,25.04,216
November,Other,Vaginal,Cephalic,1,28.32,3335.3,7.2,39.09,24.99,151
November,Other,Vaginal,Breech,0,21,1420,0,29,,1
November,Other,Vaginal,Breech,0,39,3147,13,40,,1
November,Other,Vaginal,Breech,1,33,2362,0,38,21.7,1
November,Other,Vaginal,Breech,1,23,2238.5,6.5,35,25.3,2
November,Other,Vaginal,Breech,1,21.33,2251.67,7.67,35.33,23.8,3
November,Other,Vaginal,Other,1,28,2879,3.5,37,23.8,2
November,Other,Vaginal,Other,1,24,3459,0,38,21.8,1
November,Other,Vaginal,Cephalic,0,38,2880,10,38,24.7,1
November,Other,Vaginal,Cephalic,1,30,3020,6,39,19.5,1
November,Other,Vaginal,Cephalic,1,33.5,3491.67,10.83,39,26.48,6
November,Other,Vaginal,Cephalic,1,30.14,3027.29,7.14,38,25.1,7
November,Other,Vaginal,Breech,1,27,2019,0,34,,1
November,Other,Vaginal,Other,0,28,1540,0,32,28.7,1
November,Other,Csection,Breech,1,18,2466,9,33,30.4,1
November,Other,Vaginal,Cephalic,1,34,2961,0,39,,2
December,Hospital,Vaginal,Cephalic,0,28.17,1997.75,7.81,29.69,27.85,120
December,Hospital,Vaginal,Cephalic,0,27.99,1376.33,6.65,26.76,28.07,797
December,Hospital,Vaginal,Cephalic,0,27.91,2226.98,8.67,31.98,27.89,611
December,Hospital,Vaginal,Cephalic,0,27.28,2660.77,9.6,35.24,27.08,615
December,Hospital,Vaginal,Cephalic,0,27.56,2863.95,10.61,36.39,27.49,917
December,Hospital,Vaginal,Cephalic,1,27.41,2950.12,10.72,36.97,27.32,1632
December,Hospital,Vaginal,Cephalic,1,27.53,3039.33,10.78,37.34,27.13,3254
December,Hospital,Vaginal,Cephalic,1,27.75,3104.94,10.86,37.61,26.99,8802
December,Hospital,Vaginal,Cephalic,1,27.86,3238.68,11.03,38.34,26.76,54328
December,Hospital,Vaginal,Cephalic,1,28.28,3292.92,11.25,38.76,26.28,522460
December,Hospital,Vaginal,Cephalic,1,27.72,3293.76,11.21,38.77,26.31,10849
December,Hospital,Vaginal,Breech,0,29.4,708.38,6.04,22.93,31.45,30
December,Hospital,Vaginal,Breech,0,28.05,494.48,4.78,21.53,28.78,244
December,Hospital,Vaginal,Breech,0,27.73,711.61,5.87,23.08,28.36,90
December,Hospital,Vaginal,Breech,0,29.17,850.46,5.27,24.57,27.36,29
December,Hospital,Vaginal,Breech,0,29.2,1461.27,7.71,29.06,28.05,35
December,Hospital,Vaginal,Breech,1,27.91,1529.48,7.79,29.73,29.15,45
December,Hospital,Vaginal,Breech,1,29.54,1834.36,8.08,31.81,27.34,69
December,Hospital,Vaginal,Breech,1,29.61,2056.39,9.48,32.88,27.05,96
December,Hospital,Vaginal,Breech,1,29.76,2544.21,10.55,35.67,26.68,305
December,Hospital,Vaginal,Breech,1,29.85,2897.73,11.07,37.39,26.52,1143
December,Hospital,Vaginal,Breech,1,27.55,2982.05,9.89,38,27.41,20
December,Hospital,Vaginal,Other,0,24.4,626.75,9.5,23.25,24.3,5
December,Hospital,Vaginal,Other,0,27.26,1196.15,5.8,24.94,29.72,35
December,Hospital,Vaginal,Other,0,23.54,2115.91,6.83,31.23,27.98,13
December,Hospital,Vaginal,Other,0,31.83,2052.83,8.8,31.83,25.26,6
December,Hospital,Vaginal,Other,0,25.42,2951.11,8.63,36.16,26.45,19
December,Hospital,Vaginal,Other,1,28.56,2660.78,11.28,35.78,29.24,27
December,Hospital,Vaginal,Other,1,26.79,3146.73,11.77,37.56,28.26,52
December,Hospital,Vaginal,Other,1,26.97,3053.22,10.67,37.63,27.44,114
December,Hospital,Vaginal,Other,1,27.38,3178.17,10.23,38.13,26.82,539
December,Hospital,Vaginal,Other,1,27.93,3280.6,11.14,38.76,26.4,3074
December,Hospital,Vaginal,Other,1,28.8,3230.52,11.07,38.82,26.65,46
December,Hospital,Vaginal,Cephalic,0,28.57,1413.46,8.31,28.69,27.07,14
December,Hospital,Vaginal,Cephalic,0,31.38,899.26,6.85,23.7,29.21,53
December,Hospital,Vaginal,Cephalic,0,32.03,1321.7,8.04,27.17,27.07,29
December,Hospital,Vaginal,Cephalic,0,30.11,1860.54,7.54,30.46,27.77,28
December,Hospital,Vaginal,Cephalic,0,31.18,2529.47,8.58,33.29,28.65,39
December,Hospital,Vaginal,Cephalic,1,30.41,2483.53,8.93,33.73,28.76,63
December,Hospital,Vaginal,Cephalic,1,30.63,2749.76,10.32,35.43,27.78,147
December,Hospital,Vaginal,Cephalic,1,31.03,2994.26,10.22,36.52,28.03,304
December,Hospital,Vaginal,Cephalic,1,30.55,3199.75,10.52,37.9,27.41,1753
December,Hospital,Vaginal,Cephalic,1,30.7,3307.22,10.86,38.64,27.05,15344
December,Hospital,Vaginal,Cephalic,1,30.69,3296.22,10.55,38.61,26.73,302
December,Hospital,Vaginal,Breech,0,32.25,408.29,2.88,21.75,33.81,8
December,Hospital,Vaginal,Breech,0,31.32,577.27,3.79,21.7,30.91,31
December,Hospital,Vaginal,Breech,0,32.86,858.5,4.08,23.17,25.85,14
December,Hospital,Vaginal,Breech,0,31.86,980.17,7.17,24.14,27.74,7
December,Hospital,Vaginal,Breech,0,29.6,2328.8,6.4,33,25.8,5
December,Hospital,Vaginal,Breech,1,36,1993.2,7.6,33.2,27.56,5
December,Hospital,Vaginal,Breech,1,36,770.33,7,26,40.7,3
December,Hospital,Vaginal,Breech,1,33.8,2706,9.6,36.2,27.06,5
December,Hospital,Vaginal,Breech,1,31,2314.4,5.3,33.6,26.09,10
December,Hospital,Vaginal,Breech,1,30.89,2933.37,9.36,37.16,27.34,57
December,Hospital,Vaginal,Breech,1,30,3260,12,39,30.6,1
December,Hospital,Vaginal,Other,0,29.5,1555.33,7.67,25.5,24.65,4
December,Hospital,Vaginal,Other,0,36.5,2375,5,30.5,28.55,2
December,Hospital,Vaginal,Other,1,21,1525,9,31,28.9,1
December,Hospital,Vaginal,Other,1,29.75,1957,9,31.75,25.02,4
December,Hospital,Vaginal,Other,1,28,3486.67,19,38.33,27.77,3
December,Hospital,Vaginal,Other,1,26.85,3215,9,37.85,30.54,13
December,Hospital,Vaginal,Other,1,30,3282.14,10.88,38.61,27.27,107
December,Hospital,Vaginal,Other,1,29,3740,9,41,23.8,1
December,Hospital,Csection,Cephalic,0,28.26,2278.41,9.24,33.96,28.99,359
December,Hospital,Csection,Cephalic,0,28.33,2588.82,10.19,35.29,28.95,366
December,Hospital,Csection,Cephalic,0,28.57,2515.54,9.91,34.79,29.2,517
December,Hospital,Csection,Cephalic,0,28.44,2573.22,10.13,35.15,29.18,692
December,Hospital,Csection,Cephalic,1,28.58,2600.77,10.32,35.37,29.54,1112
December,Hospital,Csection,Cephalic,1,28.67,2649.57,10.68,35.76,29.12,2045
December,Hospital,Csection,Cephalic,1,28.88,2752.72,10.92,36.09,29.1,4546
December,Hospital,Csection,Cephalic,1,29.06,3008.64,11.3,37.28,29.07,18820
December,Hospital,Csection,Cephalic,1,29.27,3273.89,11.8,38.47,28.43,112710
December,Hospital,Csection,Cephalic,1,28.39,3368.99,12.03,38.71,28.74,2202
December,Hospital,Csection,Breech,0,28.38,1535.81,6.33,29.52,29.04,21
