Month_code,Month,Birthplace_code,Birthplace,Delivery_method_code,Delivery_method,Fetal_presentation_code,Fetal_presentation,Five_min_APGAR_score_code,Five_min_APGAR_score,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Interval_Since_Last_Live_Birth_months,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
10,October,1,In Hospital,4,Repeat C-section,2,Breech,99,Unknown or Not Stated,33,1990,90.25,32.45,9.3,32.18,29.97,11
10,October,1,In Hospital,4,Repeat C-section,3,Other,0,0,41,1984,43,38,8,32,36,1
10,October,1,In Hospital,4,Repeat C-section,3,Other,1,1,38,1962.5,Not Applicable,31,9.5,31,22.75,2
10,October,1,In Hospital,4,Repeat C-section,3,Other,2,2,33,3986,169,42,12,41,28.3,1
10,October,1,In Hospital,4,Repeat C-section,3,Other,4,4,34.25,2166.25,25,32,5.5,32,33.25,4
10,October,1,In Hospital,4,Repeat C-section,3,Other,5,5,33.25,2425,48.75,33.5,12.75,33.5,25.05,4
10,October,1,In Hospital,4,Repeat C-section,3,Other,6,6,32.8,2198,64.29,33.2,10.1,32.1,31.75,10
10,October,1,In Hospital,4,Repeat C-section,3,Other,7,7,34.82,2961.18,50.35,36.73,11.3,36.23,32.63,22
10,October,1,In Hospital,4,Repeat C-section,3,Other,8,8,30.22,3073.62,51.66,37.49,10.73,37.26,30.74,87
10,October,1,In Hospital,4,Repeat C-section,3,Other,9,9,31.6,3247.83,53.19,38.2,11.35,37.95,29.78,410
10,October,1,In Hospital,4,Repeat C-section,3,Other,10,10,31.44,3495.56,51.67,38.22,9.67,38.44,31.01,9
10,October,1,In Hospital,4,Repeat C-section,3,Other,99,Unknown or Not Stated,28,1588,103,33,7,33,34.7,1
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,0,0,21,2551,61,31,11,36,31.5,1
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,3,3,47,3799,104,39,14,39,41.8,1
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,5,5,34,1290,32,29,5,29,22.9,1
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,6,6,27,3203.5,42.5,39.5,11,37,28.8,2
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,7,7,33.43,2394.43,50.86,33.71,11.71,33.86,30.81,7
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,8,8,31.45,3471.76,63.84,38.36,11.45,38.15,31.86,33
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,9,9,31.16,3328.81,56.11,38.54,12.21,38.37,29.38,205
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,10,10,28.75,3685.25,33.5,39.5,13,39,30.72,4
10,October,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,99,Unknown or Not Stated,28,3203.33,47,38,12.33,38.67,23.03,3
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,1,1,27,440,12,23,0,23,19.6,1
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,5,5,36.5,1968.5,18,30,7,30,34.6,2
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,6,6,20,2438,Not Applicable,41,4,34,38,1
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,7,7,33,2350,17,27,0,32,30,1
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,8,8,29.56,2950.56,42.86,37.22,4,37.5,25.49,18
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,27.59,3164.13,53.37,38.17,8.57,38.14,26.48,82
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,28,3169,27,37.5,4,38,25.67,4
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,35,1871,30,40,0,40,20.5,1
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),3,Other,7,7,27,2990,Not Applicable,38,9,37,29.3,1
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,5,5,24,3742,32,36,10,38,39.5,1
10,October,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,8,8,23,3274.5,23,39.5,12.5,39,29.7,2
10,October,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,1,1,32,2552,Not Applicable,37,,37,39.7,1
10,October,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,6,6,21,550,Not Applicable,26,14,26,48.4,1
10,October,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,7,7,33,2400,Not Applicable,36,0,36,20.8,1
10,October,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,8,8,27.83,3045.67,91.5,37.83,12.25,36.83,22.13,6
10,October,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,9,9,29.87,3237.87,83.33,38.53,6.08,38.33,26.76,15
10,October,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,36,510,39,26,,23,22.3,1
10,October,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,8,8,39,1750,Not Applicable,38,20,34,28.3,1
10,October,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,9,9,33,3125,Not Applicable,37.5,0,37.5,28.4,2
10,October,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,9,9,30,3988,97,38,14,38,42,1
10,October,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,99,Unknown or Not Stated,36,999,Not Applicable,22,,22,,1
10,October,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,26,3423,27,38,12,38,24.15,2
10,October,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,26.1,3374.86,46.19,39.34,11.68,38.55,29.61,29
10,October,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,27,4111,Not Applicable,41,12,41,21.1,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,0,0,28,,Not Applicable,38,,38,23.4,2
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,5,5,29,2770,Not Applicable,37,10,38,23.9,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,6,6,32,3530,Not Applicable,39,12,39,32.9,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,8,8,25.5,3269.5,20,38.5,13,38.25,29.3,4
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,29.71,3438.71,26,39.29,10.33,39.21,23.51,14
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,10,10,29,3920,Not Applicable,37,15,39,29.3,1
10,October,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,26.75,4771,Not Applicable,,,,29.67,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,33.38,2994,32.8,36.75,7.88,37.25,23.48,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,26.67,2755.33,22.5,35,7,35,26.77,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,25.75,3163.75,22.75,39,14,39,21.6,4
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,30,3984.5,Not Applicable,41,11.5,40.5,24.6,2
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,28.38,2925.5,47.33,36.62,7.12,36.62,24.26,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,30.11,3276.63,43.44,39,8.74,38.95,26.83,19
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,29.59,3402.74,35.65,40.35,8.44,39.53,24.88,34
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,29.51,3399.97,43.06,39.09,9.21,39.15,25.66,75
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,30,3546.59,37.53,39.7,9.95,39.59,24.88,400
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,30.28,3540.15,36.99,39.71,10.64,39.57,24.49,2347
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,30.33,3539.14,35.44,39.7,9.92,39.66,24.13,1543
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.81,3116.5,38.99,38.11,6.96,38.07,25.58,475
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,34,3884,29,42,5,43,19.6,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,37.67,3042.67,25,40.33,9,39.67,27.17,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,23,3062,Not Applicable,38,12,40,30.1,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,31.25,3547.75,27,38.25,10.25,38.75,24.97,4
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,31.2,3317.8,26,39.3,8.8,39.6,26.56,10
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,27.67,2806.67,35.5,37.67,12.33,38,25.27,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,30.44,2252.78,85.33,34.22,1.88,34.22,28.7,9
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,6,6,30,1786,58,23,10,31,28.3,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,29.75,3468.12,47.57,38.88,8.71,38.88,25.47,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,32.17,3843.5,32.6,40,12,40.17,25.22,6
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,30.12,3255.62,23.8,37.25,3.29,38.5,27.17,8
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,1,1,24,325,Not Applicable,20,0,20,35.4,1
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,33.5,3430.8,58.33,39,2.33,40,22.6,6
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,27.67,3326.33,26.5,39.33,3.5,38.33,26.63,3
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,9,9,30.6,3523.8,28.33,40.2,9.25,40.4,23.2,5
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,26,3227,35.5,39.89,8.71,39.67,23.86,9
10,October,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,31.77,3251.48,41.1,39.17,9.67,39.09,23.87,82
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,1,1,28,,22,42,15,42,29.6,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,2,2,26,1115,27,24,0,27,27.4,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,3,3,28,1710,9,29,6,29,38.9,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,39,3855.67,35.67,37.67,5.33,38,24.9,3
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,30,2804.67,23.67,35.5,3.25,35,31.48,4
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,32.6,3441.87,45.85,39.29,9.6,39.21,25.71,15
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,31.99,3536.85,43.85,39.6,10.1,39.4,26.4,73
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,32.22,3495.33,35.38,39.74,10.19,39.33,26.38,58
10,October,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,32.86,3366.95,44.2,39.38,9.8,38.71,25.8,21
10,October,2,Not in Hospital,2,Vaginal after previous c-section,2,Breech,5,5,41,3033,151,39,10,40,24.2,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,3,Other,1,1,34,1134,Not Applicable,24,0,24,23.9,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,9,9,30,2953.5,35,39,1,38.5,25,2
10,October,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,10,10,37,4366,25,41,12,41,37.2,1
10,October,2,Not in Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,99,Unknown or Not Stated,28.5,2707.5,52,37,3.5,37,27.65,2
10,October,2,Not in Hospital,3,Primary C-section,1,Cephalic,9,9,28.8,3434.2,35,39.4,12,39.6,28.32,5
10,October,2,Not in Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,22,3000,Not Applicable,35,16,35,22.8,1
10,October,2,Not in Hospital,3,Primary C-section,2,Breech,9,9,30,2860,Not Applicable,39,0,39,21.1,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,7,7,39,3330,26,37,0,38,39,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,30.27,3242.7,21.43,38.6,8.6,38.7,23.56,11
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,35,3685,31,40,11,41,22.9,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,28,2624,25.5,33.62,0.62,33.75,24.27,8
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),3,Other,99,Unknown or Not Stated,19,2353,Not Applicable,40,11,40,27.5,1
10,October,2,Not in Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,99,Unknown or Not Stated,17,1821,Not Applicable,34,0,34,21.6,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,23,2495,14,37,3,37,23,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,32.5,3529.5,88.67,39.5,9,40,24.63,6
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,10,10,25,3161,69,39,5,39,28.3,2
10,October,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,25.33,3605,16.6,39.5,3.33,39.5,29.94,6
10,October,2,Not in Hospital,9,Unknown or Not Stated,3,Other,99,Unknown or Not Stated,37.5,2773.5,31,40,1.5,40,20.7,2
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,0,0,32,5159,36,39,9,40,34.5,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,7,7,37,3629,28,41,5,40,,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,33,2772,99,40,11,39,30,1
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,10,10,26.5,3405,14,38.5,7,38.5,20,2
10,October,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,29.46,3668,24.25,40.5,0.67,40.5,23.2,46
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,28,,Not Applicable,,,,,1
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,24.33,3397,112,37.33,4,38,22.57,3
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,27,3181.67,15.5,37,7.33,37.67,23.17,3
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,30.33,3208.17,32.5,39.17,11.83,39.17,19.7,6
10,October,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,32,1220.5,111.5,31.5,15,31.5,22.6,2
10,October,3,Unknown or Not Stated,2,Vaginal after previous c-section,1,Cephalic,10,10,33,3147,49,39,6,39,22.1,1
10,October,3,Unknown or Not Stated,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,43,2145,98,34,8,34,20,1
10,October,3,Unknown or Not Stated,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,32,,Not Applicable,,,,,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,26.65,1779.72,50.65,29.26,7.96,29.06,28.88,52
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,28.83,1362.67,54.44,27.11,6.72,26.53,29.33,253
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,27.68,2376.52,51.66,32.68,9.28,32.4,28,193
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,27.83,2767.89,69.4,36.09,10.28,35.74,26.92,186
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,28.15,2804.62,62.72,36.32,10.4,36.15,27.43,274
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,27.89,3034.1,53.84,37.48,11.12,37.28,27.34,533
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,27.81,3015.02,56.31,37.28,10.71,37.11,27.44,1012
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,27.83,3089.43,52.55,37.76,10.98,37.58,27.19,2836
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,28.11,3231.99,49.85,38.51,11.16,38.32,26.92,17420
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,28.46,3297.95,49.13,38.88,11.34,38.76,26.44,168940
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,27.83,3295.06,45.94,38.88,11.25,38.75,26.26,3332
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.64,3003.18,46.98,37.22,10.18,37.07,26.22,399
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,0,0,28.33,484.25,17,20.5,5.25,20.67,30.58,6
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,27.57,550.97,45.32,22.28,5,21.74,30.01,77
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,2,2,28.19,511.62,70.31,22.29,3.97,21.89,32.29,36
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,3,3,28.19,1599.71,47,28.53,6.06,28.67,27.07,16
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,4,4,27,1054.1,91.67,25.7,6.12,25.8,28.03,10
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,5,5,29.6,1171.2,52,26.2,5,26.1,28.27,10
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,29.88,1915.68,61.65,32.4,7.44,32.36,27.57,25
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,28.96,1903.94,41.71,32.76,9.06,32.63,24.66,49
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,29.6,2546.5,44.89,35.7,10.6,35.48,27.86,88
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,29.57,2892.32,48.7,37.53,10.83,37.43,26.75,398
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,26.4,3236.4,48,37.2,9.2,37.2,26.88,5
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,24,1359,37.5,25.71,3.5,26.43,25.29,7
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,0,0,25.5,480,21,22,6,22,24.4,2
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,1,1,28.44,656.56,24.33,23.78,2.11,23.78,30.36,9
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,2,2,23.33,1205,23,29.33,14,28.33,39.2,3
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,3,3,24,2680,Not Applicable,36,13,35,26.9,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,4,4,34,3125,Not Applicable,45,17,39,33.2,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,5,5,24.43,3307,40.75,37.29,11.43,37.29,25.5,7
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,6,6,26.15,2972.85,55,38.38,13.36,37,28.62,13
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,7,7,29.45,2921.28,42.08,37.07,9.38,36.62,26.29,29
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,8,8,27.83,3207.93,44.91,38.41,11.23,38,27.18,132
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,28.37,3276.81,47.98,38.98,10.81,38.76,26.05,954
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,31.73,3195.18,41,38.27,8.2,38.45,27.35,11
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,28,2348.89,37,35.56,6.25,34,30.67,9
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,0,0,25,255,74,20,9,20,,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,1,1,36.33,494.67,62,20.67,6,22,32.6,3
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,3,3,40,340,43,20,10,20,23.8,1
11,November,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,4,4,27,3345,105,40,6,39,32.5,1
